-0.110203,0.0859754,-0.0312654,0.346477,-0.119528,-0.135595,0.141732,-0.194998,0.178144,-0.227525,0.141238,-0.0917553,-0.412384,-0.212532,0.1142,-0.207143,0.0459079,0.10126,-0.182113,0.0520593,-0.0353494,-0.313711,-0.197993,-0.0990031,-0.0537135,0.693367,0.0260953,0.0701987,-0.282629,-0.133364,0.12759,-0.272397,-0.174727,-0.245034,-0.180113,0.617267,0.0549018,-0.344524,0.147388,-0.191491,0.09993,0.486755,0.258356,-0.177399,0.338777,-0.261146,0.156967,0.0939143,-0.0442924,-0.6474,0.091491,0.198418,0.0573995,0.714229,0.0666887,0.180912,0.290986,-0.318649,-0.356816,0.0625885,-0.353927,-0.145287,0.0752458,0.405606,0.0919451,0.362995,0.189722,0.379163,0.0799646,-0.4223,-0.116351,0.193439,-0.348063,-0.0554912,0.277006,0.419629,-0.0326456,0.0979432,0.0759998,0.0070724,-0.292047,-0.0593225,0.383285,0.00875236,0.0404664
-0.123964,0.0916365,-0.0356759,0.382409,-0.131772,-0.150621,0.155422,-0.216205,0.194589,-0.252225,0.153586,-0.104715,-0.457272,-0.238211,0.123384,-0.231536,0.0536286,0.112107,-0.201052,0.0576819,-0.041951,-0.346895,-0.21901,-0.10855,-0.0613381,0.768868,0.0276525,0.0785346,-0.313382,-0.152321,0.141257,-0.298701,-0.191457,-0.271056,-0.203159,0.68485,0.0601011,-0.383638,0.16317,-0.217536,0.11186,0.536012,0.285097,-0.197017,0.372133,-0.28868,0.170265,0.103784,-0.0524956,-0.717724,0.101617,0.218234,0.0642258,0.789837,0.0739058,0.201626,0.318768,-0.354949,-0.395394,0.0695823,-0.391936,-0.164826,0.0830408,0.448462,0.101195,0.400195,0.210715,0.414651,0.0825753,-0.467915,-0.132422,0.210811,-0.383915,-0.06521,0.305308,0.461189,-0.0392224,0.106873,0.0824969,0.00395277,-0.324595,-0.0681278,0.419379,0.0105328,0.0442225
-0.137726,0.0972962,-0.040085,0.418355,-0.144015,-0.165652,0.169112,-0.237418,0.21104,-0.27692,0.165932,-0.117675,-0.502164,-0.263895,0.132567,-0.255934,0.0613587,0.122962,-0.219995,0.0633098,-0.0485521,-0.380091,-0.240029,-0.118095,-0.068966,0.844389,0.0292123,0.0868683,-0.344136,-0.171277,0.154926,-0.325007,-0.208183,-0.297084,-0.226208,0.752445,0.0652992,-0.422759,0.178952,-0.243583,0.123794,0.58528,0.311843,-0.216638,0.405497,-0.316223,0.183564,0.11366,-0.0607018,-0.788059,0.111748,0.238055,0.0710575,0.865456,0.0811155,0.22235,0.346557,-0.391252,-0.433979,0.0765878,-0.429954,-0.184366,0.0908286,0.491332,0.110445,0.43739,0.231704,0.450148,0.0851906,-0.513539,-0.148499,0.228182,-0.419764,-0.0749282,0.333609,0.502755,-0.0458035,0.115762,0.0889911,0.00083554,-0.357152,-0.0769313,0.45548,0.0124793,0.0479756
-0.142833,0.209861,0.0296051,0.506513,-0.201918,-0.161502,0.245613,-0.255954,0.256741,-0.449407,0.137966,-0.249689,-0.51942,-0.416975,0.298935,-0.278493,0.108708,0.0719193,-0.286454,0.0348513,-0.0709985,-0.379458,-0.272605,-0.225619,-0.0708374,1.1257,0.272471,0.195558,-0.418486,-0.0475287,0.37126,-0.206127,-0.458366,-0.315782,-0.234268,0.88866,0.0107948,-0.421575,0.270346,-0.262687,-0.0880018,0.593268,0.499343,-0.1807,0.6724,-0.354079,0.296165,0.077312,0.0157986,-0.643242,0.0273806,0.191713,0.0085825,1.17938,-0.00426251,0.0740023,0.487492,-0.633685,-0.640633,0.025517,-0.475721,-0.269499,-0.0984527,0.196042,0.18108,0.141231,0.332788,0.697418,0.183675,-0.533336,-0.311486,0.33696,-0.444177,-0.1418,0.446994,0.42081,-0.0796944,0.048923,0.134423,-0.0177568,-0.503999,-0.238161,0.701468,0.0154975,0.0440779
-0.156392,0.224246,0.0315489,0.546554,-0.217769,-0.173733,0.265274,-0.275612,0.275041,-0.486969,0.146845,-0.273114,-0.562574,-0.453548,0.321571,-0.303051,0.12145,0.0778547,-0.30825,0.0379155,-0.0794886,-0.408212,-0.293725,-0.242635,-0.0778015,1.21945,0.294132,0.213512,-0.452291,-0.0573071,0.402509,-0.219689,-0.493138,-0.34045,-0.257897,0.963953,0.0119522,-0.458399,0.293127,-0.29155,-0.0930426,0.638697,0.540003,-0.19507,0.723632,-0.381706,0.316229,0.0830823,0.0131617,-0.695384,0.0308473,0.206064,0.0107145,1.27517,-0.00383992,0.0814293,0.52337,-0.688106,-0.692991,0.0268086,-0.512896,-0.295941,-0.105769,0.209758,0.196467,0.151782,0.361633,0.747968,0.190828,-0.577117,-0.340553,0.361392,-0.478031,-0.157659,0.483767,0.451869,-0.0897547,0.0536348,0.14357,-0.0244073,-0.54552,-0.260247,0.752975,0.0179953,0.0472607
-0.258673,0.173026,0.180273,0.667219,-0.161559,-0.219404,0.313727,-0.303463,0.23583,-0.680907,0.051305,-0.555802,-0.627386,-0.892266,0.485316,-0.261844,0.243309,0.110546,-0.380576,0.0497189,-0.129194,-0.249149,-0.270077,-0.377574,-0.00576877,1.51067,0.581995,0.44326,-0.607782,0.0164758,0.74141,-0.507867,-0.774683,-0.325924,-0.259674,0.985729,0.130354,-0.369779,0.418769,-0.212389,-0.221269,0.375535,0.638873,-0.10716,0.99054,-0.152796,0.48578,0.168817,0.232288,-0.731356,-0.106274,-0.047346,-0.143495,1.56168,0.0499402,-0.0122533,0.609934,-0.868466,-0.805591,-0.0390485,-0.542917,-0.492516,-0.396628,0.126109,0.372108,0.135691,0.680071,0.855535,0.208436,-0.536704,-0.653488,0.40333,-0.25326,-0.284065,0.285228,0.510697,-0.0767656,0.0433087,0.322921,-0.0749647,-0.751644,-0.546293,0.880289,0.0260912,0.0742516
-0.183518,0.252994,0.035421,0.626592,-0.249473,-0.19819,0.304576,-0.314918,0.31164,-0.562063,0.164615,-0.319928,-0.648901,-0.52665,0.366812,-0.352158,0.146896,0.0897262,-0.351839,0.0440425,-0.0964668,-0.46572,-0.335964,-0.276658,-0.0917304,1.40688,0.337382,0.24938,-0.519884,-0.0769145,0.464938,-0.246938,-0.56263,-0.389794,-0.305159,1.11452,0.0142763,-0.532059,0.338656,-0.349284,-0.103065,0.729546,0.62126,-0.223834,0.826008,-0.436966,0.356324,0.094618,0.00786381,-0.799705,0.0378029,0.234744,0.0149693,1.46666,-0.00297525,0.0962886,0.59508,-0.7969,-0.797667,0.0293479,-0.587239,-0.348809,-0.12035,0.237241,0.227216,0.172946,0.419293,0.848998,0.205096,-0.664689,-0.39864,0.410245,-0.545733,-0.189365,0.557311,0.51401,-0.109866,0.0632156,0.161842,-0.0377142,-0.628524,-0.304388,0.85592,0.0235531,0.053638
-0.297781,0.19611,0.203277,0.758475,-0.186089,-0.246265,0.360113,-0.341902,0.263752,-0.780008,0.0564076,-0.63757,-0.717367,-1.0181,0.554339,-0.301678,0.283246,0.125404,-0.429822,0.0556577,-0.150878,-0.27893,-0.305914,-0.431208,-0.00674441,1.72143,0.661892,0.509295,-0.691623,0.00824377,0.846581,-0.576262,-0.87935,-0.37113,-0.306167,1.12675,0.151609,-0.427713,0.477844,-0.257433,-0.24853,0.425683,0.729813,-0.120028,1.12087,-0.172286,0.545194,0.188505,0.256228,-0.834035,-0.118894,-0.0515367,-0.159441,1.7775,0.0590798,-0.0113407,0.686908,-0.995725,-0.918985,-0.0494554,-0.612991,-0.567903,-0.446476,0.134177,0.426236,0.158072,0.777721,0.962631,0.221844,-0.616078,-0.747711,0.45357,-0.286048,-0.329697,0.327151,0.579763,-0.0947753,0.049973,0.363485,-0.0970666,-0.854068,-0.625426,0.993605,0.033621,0.0839539
-0.317377,0.207592,0.214879,0.804174,-0.198304,-0.259724,0.383276,-0.361124,0.277706,-0.829617,0.0588848,-0.678519,-0.762486,-1.08122,0.588869,-0.32163,0.303286,0.132856,-0.454527,0.0586052,-0.161731,-0.293772,-0.323812,-0.457954,-0.00720721,1.82693,0.70195,0.542314,-0.733497,0.00411053,0.899266,-0.610287,-0.93175,-0.393656,-0.329439,1.19732,0.162285,-0.45661,0.507393,-0.279932,-0.262123,0.450605,0.775273,-0.126422,1.18607,-0.181999,0.574905,0.198395,0.268288,-0.885357,-0.125149,-0.0537881,-0.167397,1.88543,0.0635491,-0.0108421,0.725434,-1.0593,-0.97564,-0.0545317,-0.648027,-0.605691,-0.471637,0.13836,0.453372,0.169178,0.826589,1.01612,0.228502,-0.655682,-0.794949,0.478691,-0.302382,-0.352617,0.348083,0.614349,-0.10383,0.053344,0.383756,-0.108184,-0.905394,-0.665102,1.05022,0.0377449,0.0887972
-0.336988,0.21905,0.226518,0.849902,-0.210498,-0.273194,0.406428,-0.380349,0.291658,-0.879246,0.0613321,-0.719493,-0.807654,-1.14443,0.623404,-0.341597,0.323356,0.140318,-0.479262,0.0615456,-0.172591,-0.308596,-0.341702,-0.48467,-0.00766169,1.93247,0.74205,0.575333,-0.775352,-2.91875e-05,0.95199,-0.644241,-0.984173,-0.416152,-0.352722,1.26792,0.172979,-0.48548,0.536946,-0.302422,-0.275699,0.475467,0.820729,-0.1328,1.25128,-0.1917,0.604617,0.208304,0.280382,-0.936672,-0.131383,-0.056097,-0.175343,1.99338,0.0679798,-0.0103241,0.763972,-1.12285,-1.03228,-0.0595559,-0.683063,-0.643517,-0.496888,0.142602,0.480535,0.180248,0.875473,1.06958,0.235143,-0.695253,-0.842235,0.503812,-0.318689,-0.375577,0.369005,0.648953,-0.112905,0.0567312,0.404021,-0.119328,-0.956762,-0.70482,1.10682,0.0421081,0.0936374
